Date,Open,High,Low,Close
06/04/13, 1130.38, 1137.99, 1117.38, 1129.26
06/03/13, 1118.74, 1127.92, 1112.11, 1127.34
05/31/13, 1134.00, 1134.00, 1107.86, 1108.28
05/30/13, 1136.82, 1146.80, 1133.63, 1141.82
05/29/13, 1139.01, 1144.05, 1126.05, 1132.37
05/28/13, 1153.57, 1158.21, 1145.46, 1146.53
05/24/13, 1148.59, 1151.82, 1141.16, 1144.59
05/23/13, 1154.47, 1159.63, 1142.85, 1156.40
05/22/13, 1192.25, 1210.82, 1162.57, 1170.56
05/21/13, 1178.90, 1198.40, 1173.76, 1187.21
05/20/13, 1153.97, 1176.61, 1151.30, 1174.92
05/17/13, 1152.74, 1160.71, 1152.65, 1156.33
05/16/13, 1147.95, 1161.99, 1138.05, 1142.45
05/15/13, 1158.41, 1159.82, 1150.81, 1155.47
05/14/13, 1174.88, 1179.26, 1166.84, 1171.41
05/13/13, 1197.83, 1197.83, 1180.46, 1182.82
05/10/13, 1202.72, 1203.31, 1184.72, 1197.83
05/09/13, 1210.31, 1217.48, 1193.87, 1198.36
05/08/13, 1193.55, 1217.72, 1191.74, 1212.89
05/07/13, 1178.49, 1193.26, 1177.65, 1190.10
05/06/13, 1178.33, 1178.75, 1167.67, 1177.02
05/03/13, 1160.76, 1184.15, 1160.76, 1174.14
05/02/13, 1149.81, 1150.45, 1134.50, 1141.18
05/01/13, 1162.57, 1162.57, 1141.31, 1144.82
04/30/13, 1145.91, 1169.90, 1137.36, 1169.90
04/29/13, 1148.12, 1160.50, 1142.56, 1156.12
04/26/13, 1153.90, 1153.90, 1133.02, 1139.41
04/25/13, 1150.79, 1176.94, 1148.80, 1159.95
04/24/13, 1130.79, 1145.81, 1130.79, 1145.08
04/23/13, 1114.07, 1128.95, 1109.29, 1119.30
04/22/13, 1112.77, 1114.39, 1093.04, 1112.15
04/19/13, 1112.71, 1120.31, 1097.72, 1114.30
04/18/13, 1103.73, 1119.26, 1090.75, 1104.87
04/17/13, 1110.12, 1110.12, 1087.68, 1098.23
04/16/13, 1127.13, 1134.36, 1118.53, 1131.81
04/15/13, 1148.95, 1148.95, 1111.05, 1113.85
04/12/13, 1175.77, 1178.10, 1155.69, 1169.46
04/11/13, 1194.64, 1194.64, 1175.73, 1181.45
04/10/13, 1202.65, 1207.85, 1190.53, 1194.64
04/09/13, 1169.75, 1203.89, 1169.75, 1197.16
04/08/13, 1155.89, 1158.63, 1146.54, 1158.35
04/05/13, 1155.65, 1157.51, 1128.11, 1155.31
04/04/13, 1156.32, 1167.39, 1146.26, 1155.65
04/03/13, 1162.48, 1165.41, 1144.60, 1152.74
04/02/13, 1191.40, 1191.40, 1157.89, 1162.46
04/01/13, 1210.55, 1211.11, 1188.27, 1190.05
03/28/13, 1210.63, 1210.67, 1202.05, 1208.89
03/27/13, 1198.52, 1214.59, 1191.29, 1214.22
03/26/13, 1210.20, 1213.96, 1203.93, 1213.88
03/25/13, 1212.13, 1214.94, 1194.73, 1206.35
03/22/13, 1212.51, 1216.28, 1206.84, 1210.06
03/21/13, 1209.01, 1221.55, 1207.34, 1211.11
03/20/13, 1213.00, 1219.89, 1204.86, 1217.36
03/19/13, 1220.60, 1220.62, 1194.12, 1204.37
03/18/13, 1229.10, 1237.04, 1222.34, 1229.84
03/15/13, 1248.89, 1253.97, 1240.96, 1244.16
03/14/13, 1245.48, 1245.73, 1231.77, 1244.26
03/13/13, 1263.33, 1263.33, 1239.74, 1244.75
03/12/13, 1270.60, 1283.06, 1263.06, 1266.82
03/11/13, 1273.28, 1275.78, 1262.25, 1270.60
03/08/13, 1272.89, 1279.39, 1266.96, 1276.43
03/07/13, 1266.39, 1278.53, 1266.39, 1269.81
03/06/13, 1241.91, 1267.18, 1239.79, 1263.27
03/05/13, 1240.66, 1254.72, 1234.72, 1235.96
03/04/13, 1232.81, 1232.81, 1211.68, 1225.88
03/01/13, 1250.99, 1254.45, 1239.63, 1244.94
02/28/13, 1271.78, 1280.65, 1267.68, 1268.86
02/27/13, 1255.04, 1278.13, 1254.03, 1273.32
02/26/13, 1253.87, 1259.09, 1239.86, 1257.48
02/25/13, 1281.79, 1282.98, 1247.59, 1247.89
02/22/13, 1279.69, 1285.90, 1266.19, 1275.46
02/21/13, 1283.35, 1288.51, 1261.60, 1272.78
02/20/13, 1345.17, 1345.47, 1296.53, 1297.53
02/19/13, 1360.07, 1366.62, 1347.59, 1351.73
02/15/13, 1366.72, 1367.20, 1351.63, 1355.10
02/14/13, 1352.35, 1368.90, 1350.94, 1366.20
02/13/13, 1362.76, 1369.21, 1355.66, 1359.80
02/12/13, 1358.87, 1369.83, 1355.02, 1364.87
02/11/13, 1363.97, 1363.97, 1354.46, 1362.24
02/08/13, 1361.08, 1370.24, 1359.38, 1363.97
02/07/13, 1377.46, 1378.09, 1352.76, 1360.69
02/06/13, 1357.90, 1378.13, 1357.90, 1375.04
02/05/13, 1360.25, 1363.71, 1351.86, 1353.45
02/04/13, 1361.95, 1363.10, 1350.11, 1352.21
02/01/13, 1372.59, 1382.72, 1369.49, 1379.27
01/31/13, 1347.74, 1359.68, 1347.57, 1357.86
01/30/13, 1360.20, 1364.97, 1339.87, 1344.30
01/29/13, 1355.68, 1370.66, 1353.40, 1362.66
01/28/13, 1360.74, 1360.89, 1341.97, 1344.66
01/25/13, 1366.24, 1368.33, 1349.58, 1362.32
01/24/13, 1373.05, 1384.27, 1354.12, 1360.98
01/23/13, 1382.22, 1384.29, 1368.86, 1372.55
01/22/13, 1368.08, 1384.69, 1364.78, 1382.93
01/18/13, 1366.00, 1368.35, 1356.89, 1368.31
01/17/13, 1358.82, 1364.15, 1352.19, 1361.56
01/16/13, 1352.30, 1353.07, 1342.21, 1350.82
01/15/13, 1351.70, 1369.17, 1351.22, 1367.99
01/14/13, 1365.66, 1376.49, 1356.53, 1360.55
01/11/13, 1378.73, 1378.73, 1361.57, 1365.67
01/10/13, 1383.28, 1389.00, 1375.44, 1386.61
01/09/13, 1376.52, 1382.79, 1371.47, 1378.00
01/08/13, 1389.16, 1392.28, 1372.30, 1373.94
01/07/13, 1387.26, 1402.10, 1385.15, 1396.43
01/04/13, 1383.77, 1398.61, 1381.79, 1397.62
01/03/13, 1398.70, 1409.21, 1383.98, 1389.32
01/02/13, 1392.66, 1409.59, 1392.66, 1404.30
12/31/12, 1316.30, 1360.36, 1316.30, 1357.53
12/28/12, 1327.48, 1329.66, 1317.13, 1319.02
12/27/12, 1338.43, 1344.00, 1315.32, 1330.74
12/26/12, 1329.20, 1341.75, 1329.20, 1330.95
12/24/12, 1321.22, 1326.69, 1316.67, 1321.39
12/21/12, 1323.17, 1323.90, 1311.32, 1322.48
12/20/12, 1339.04, 1344.62, 1330.87, 1344.59
12/19/12, 1344.59, 1349.62, 1335.47, 1336.92
12/18/12, 1309.68, 1344.96, 1309.68, 1344.67
12/17/12, 1299.63, 1312.17, 1299.63, 1309.68
12/14/12, 1271.39, 1298.65, 1271.39, 1294.47
12/13/12, 1264.12, 1280.21, 1260.20, 1266.02
12/12/12, 1273.10, 1281.35, 1262.07, 1265.56
12/11/12, 1253.01, 1268.66, 1253.01, 1268.27
12/10/12, 1231.53, 1251.21, 1230.29, 1248.63
12/07/12, 1230.13, 1234.11, 1223.58, 1230.20
12/06/12, 1221.70, 1228.02, 1212.38, 1222.45
12/05/12, 1214.42, 1225.43, 1207.62, 1220.29
12/04/12, 1196.05, 1210.68, 1193.87, 1200.31
12/03/12, 1213.60, 1215.90, 1191.85, 1192.94
11/30/12, 1204.25, 1212.19, 1196.93, 1201.51
11/29/12, 1199.18, 1210.78, 1194.70, 1207.59
11/28/12, 1171.72, 1188.59, 1156.38, 1188.41
11/27/12, 1187.01, 1197.26, 1174.16, 1175.03
11/26/12, 1189.67, 1193.90, 1180.13, 1192.01
11/23/12, 1182.86, 1196.64, 1182.86, 1195.73
11/21/12, 1168.41, 1179.23, 1161.62, 1176.21
11/20/12, 1172.34, 1178.29, 1162.90, 1168.41
11/19/12, 1172.36, 1184.15, 1172.36, 1181.67
11/16/12, 1155.60, 1161.68, 1135.51, 1155.84
11/15/12, 1167.44, 1177.34, 1150.96, 1157.13
11/14/12, 1199.19, 1200.81, 1164.36, 1167.49
11/13/12, 1197.26, 1206.28, 1190.65, 1193.02
11/12/12, 1210.35, 1210.86, 1207.63, 1208.52
11/09/12, 1194.30, 1226.41, 1193.50, 1206.78
11/08/12, 1222.03, 1227.10, 1196.67, 1199.76
11/07/12, 1249.04, 1249.04, 1215.56, 1222.24
11/06/12, 1240.08, 1267.04, 1239.85, 1259.79
11/05/12, 1223.07, 1237.45, 1221.58, 1229.87
11/02/12, 1262.07, 1262.75, 1223.26, 1226.53
11/01/12, 1213.80, 1250.95, 1209.65, 1249.28
10/31/12, 1220.78, 1225.10, 1204.71, 1206.69
10/26/12, 1228.97, 1236.95, 1209.23, 1214.84
10/25/12, 1234.17, 1237.10, 1217.05, 1228.28
10/24/12, 1235.42, 1244.13, 1218.69, 1220.52
10/23/12, 1248.83, 1248.83, 1225.84, 1235.42
10/22/12, 1258.16, 1276.82, 1253.31, 1269.48
10/19/12, 1282.38, 1282.38, 1252.89, 1256.36
10/18/12, 1267.39, 1290.66, 1264.45, 1285.80
10/17/12, 1264.91, 1284.56, 1256.65, 1278.71
10/16/12, 1230.53, 1257.92, 1230.53, 1255.79
10/15/12, 1211.06, 1223.95, 1200.38, 1223.52
10/12/12, 1221.09, 1228.92, 1207.03, 1211.41
10/11/12, 1216.64, 1233.42, 1213.90, 1225.95
10/10/12, 1220.54, 1224.30, 1199.71, 1205.11
10/09/12, 1226.44, 1239.45, 1217.00, 1220.54
10/08/12, 1196.90, 1221.58, 1193.08, 1218.79
10/05/12, 1207.53, 1226.13, 1202.56, 1206.72
10/04/12, 1191.82, 1217.25, 1189.60, 1207.53
10/03/12, 1198.50, 1201.06, 1184.71, 1188.80
10/02/12, 1213.98, 1219.84, 1190.76, 1197.73
10/01/12, 1202.31, 1228.52, 1201.75, 1206.03
09/28/12, 1207.37, 1211.10, 1196.24, 1202.31
09/27/12, 1220.23, 1223.89, 1204.02, 1219.10
09/26/12, 1201.11, 1221.02, 1184.84, 1210.18
09/25/12, 1252.33, 1253.65, 1210.01, 1210.78
09/24/12, 1253.55, 1256.65, 1240.30, 1251.14
09/21/12, 1281.49, 1289.19, 1263.46, 1264.07
09/20/12, 1271.45, 1280.77, 1254.49, 1277.88
09/19/12, 1296.01, 1299.19, 1285.52, 1291.00
09/18/12, 1296.02, 1301.59, 1283.31, 1293.94
09/17/12, 1327.49, 1327.49, 1298.09, 1302.97
09/14/12, 1338.61, 1363.60, 1338.61, 1343.59
09/13/12, 1255.13, 1314.66, 1246.85, 1306.80
09/12/12, 1268.66, 1272.74, 1245.36, 1260.08
09/11/12, 1231.21, 1259.46, 1231.21, 1257.44
09/10/12, 1242.96, 1254.89, 1228.12, 1231.21
09/07/12, 1202.57, 1245.19, 1202.57, 1243.63
09/06/12, 1147.30, 1180.44, 1147.30, 1178.08
09/05/12, 1133.66, 1139.66, 1125.39, 1134.79
09/04/12, 1147.10, 1147.10, 1123.48, 1131.22
08/31/12, 1147.50, 1158.44, 1140.28, 1149.98
08/30/12, 1147.36, 1147.36, 1131.86, 1136.02
08/29/12, 1170.21, 1170.21, 1151.57, 1156.43
08/28/12, 1182.29, 1186.50, 1173.54, 1175.51
08/27/12, 1196.45, 1198.69, 1183.03, 1184.69
08/24/12, 1202.55, 1202.55, 1183.89, 1197.29
08/23/12, 1239.93, 1239.93, 1208.58, 1210.19
08/22/12, 1241.48, 1246.50, 1224.51, 1244.71
08/21/12, 1253.19, 1271.55, 1239.93, 1244.60
08/20/12, 1239.61, 1246.73, 1227.06, 1244.35
08/17/12, 1249.52, 1256.45, 1242.13, 1244.88
08/16/12, 1233.80, 1254.84, 1228.69, 1249.61
08/15/12, 1228.74, 1228.74, 1213.76, 1226.95
08/14/12, 1260.92, 1264.68, 1235.84, 1240.66
08/13/12, 1265.64, 1269.16, 1244.10, 1254.75
08/10/12, 1256.31, 1273.25, 1251.62, 1272.19
08/09/12, 1261.07, 1274.67, 1257.54, 1267.58
08/08/12, 1242.51, 1261.62, 1242.51, 1255.94
08/07/12, 1244.96, 1255.80, 1244.08, 1244.28
08/06/12, 1208.73, 1242.10, 1208.73, 1231.93
08/03/12, 1157.87, 1215.08, 1157.87, 1201.31
08/02/12, 1172.75, 1189.28, 1145.35, 1157.87
08/01/12, 1195.71, 1206.87, 1183.25, 1190.32
07/31/12, 1180.61, 1201.22, 1179.51, 1190.95
07/30/12, 1175.55, 1182.78, 1163.30, 1178.23
07/27/12, 1144.39, 1185.28, 1139.04, 1178.56
07/26/12, 1123.37, 1132.56, 1104.55, 1127.41
07/25/12, 1130.64, 1138.29, 1111.68, 1113.47
07/24/12, 1154.37, 1159.67, 1115.28, 1125.32
07/23/12, 1159.87, 1159.87, 1135.51, 1152.43
07/20/12, 1203.49, 1203.49, 1180.91, 1183.71
07/19/12, 1210.11, 1222.44, 1208.38, 1217.60
07/18/12, 1198.62, 1210.56, 1182.32, 1205.73
07/17/12, 1200.23, 1202.67, 1177.35, 1198.62
07/16/12, 1206.39, 1206.39, 1186.48, 1195.91
07/13/12, 1194.21, 1212.92, 1194.21, 1209.65
07/12/12, 1201.41, 1201.41, 1161.29, 1186.55
07/11/12, 1202.26, 1212.95, 1192.73, 1201.41
07/10/12, 1232.39, 1241.36, 1192.16, 1200.15
07/09/12, 1226.02, 1227.18, 1213.37, 1218.74
07/06/12, 1242.99, 1242.99, 1225.90, 1235.43
07/05/12, 1260.16, 1277.28, 1249.17, 1263.56
07/03/12, 1243.99, 1276.15, 1243.99, 1270.70
07/02/12, 1230.33, 1235.64, 1213.15, 1234.30
06/29/12, 1211.34, 1226.55, 1210.78, 1226.40
06/28/12, 1153.80, 1169.71, 1140.38, 1169.52
06/27/12, 1149.15, 1166.27, 1139.82, 1161.89
06/26/12, 1141.57, 1157.28, 1129.63, 1150.29
06/25/12, 1161.85, 1161.85, 1127.66, 1135.71
06/22/12, 1183.89, 1184.97, 1161.64, 1169.05
06/21/12, 1227.30, 1227.64, 1172.04, 1172.16
06/20/12, 1227.99, 1246.61, 1218.91, 1233.03
06/19/12, 1188.79, 1232.16, 1188.79, 1226.96
06/18/12, 1179.15, 1186.98, 1172.27, 1183.32
06/15/12, 1166.77, 1190.99, 1162.90, 1190.99
06/14/12, 1143.20, 1163.03, 1135.49, 1159.81
06/13/12, 1144.75, 1159.79, 1136.14, 1143.07
06/12/12, 1144.18, 1154.74, 1131.99, 1154.52
06/11/12, 1186.56, 1192.88, 1132.63, 1133.28
06/08/12, 1170.05, 1176.11, 1156.89, 1173.36
06/07/12, 1199.64, 1226.41, 1187.28, 1189.31
06/06/12, 1150.31, 1176.59, 1150.31, 1173.27
06/05/12, 1124.69, 1143.93, 1123.22, 1135.78
06/04/12, 1128.22, 1133.85, 1105.93, 1126.18
06/01/12, 1129.69, 1141.72, 1125.18, 1126.48
05/31/12, 1173.36, 1173.36, 1137.74, 1153.50
05/30/12, 1192.59, 1192.59, 1172.81, 1175.38
05/29/12, 1211.30, 1220.49, 1197.61, 1213.71
05/25/12, 1181.45, 1187.09, 1174.78, 1179.60
05/24/12, 1203.63, 1203.63, 1168.22, 1184.78
05/23/12, 1194.75, 1201.86, 1155.09, 1201.05
05/22/12, 1211.96, 1225.34, 1186.75, 1194.75
05/21/12, 1168.78, 1210.32, 1168.78, 1208.07
05/18/12, 1184.29, 1189.46, 1156.64, 1161.96
05/17/12, 1215.66, 1220.17, 1178.49, 1181.09
05/16/12, 1253.09, 1264.72, 1215.66, 1215.66
05/15/12, 1284.38, 1287.37, 1240.91, 1244.22
05/14/12, 1294.65, 1295.03, 1281.56, 1284.38
05/11/12, 1330.59, 1340.04, 1309.98, 1315.05
05/10/12, 1341.15, 1353.59, 1323.20, 1330.59
05/09/12, 1301.83, 1342.70, 1297.08, 1325.18
05/08/12, 1347.04, 1347.04, 1308.66, 1334.24
05/07/12, 1352.17, 1366.00, 1342.79, 1359.81
05/04/12, 1386.64, 1387.87, 1351.33, 1357.08
05/03/12, 1423.74, 1428.94, 1396.33, 1402.71
05/02/12, 1434.13, 1434.13, 1418.90, 1432.16
05/01/12, 1434.59, 1462.81, 1433.80, 1447.32
04/30/12, 1443.39, 1443.45, 1424.78, 1434.54
04/27/12, 1453.97, 1457.43, 1439.84, 1446.43
04/26/12, 1428.75, 1449.27, 1422.73, 1447.14
04/25/12, 1430.24, 1445.39, 1424.61, 1442.21
04/24/12, 1400.13, 1422.18, 1391.81, 1409.26
04/23/12, 1398.80, 1400.58, 1376.18, 1400.11
04/20/12, 1434.32, 1448.04, 1430.61, 1431.84
04/19/12, 1451.43, 1455.44, 1420.45, 1429.30
04/18/12, 1457.65, 1469.17, 1450.04, 1452.40
04/17/12, 1452.82, 1477.28, 1452.09, 1464.21
04/16/12, 1456.09, 1464.82, 1430.76, 1440.35
04/13/12, 1475.31, 1475.31, 1438.68, 1446.25
04/12/12, 1418.50, 1477.96, 1417.99, 1475.31
04/11/12, 1412.36, 1428.01, 1405.40, 1408.44
04/10/12, 1413.13, 1423.39, 1379.34, 1388.51
04/09/12, 1414.55, 1429.07, 1408.61, 1421.99
04/05/12, 1442.76, 1460.74, 1430.06, 1435.94
04/04/12, 1456.14, 1456.14, 1436.57, 1442.76
04/03/12, 1504.43, 1505.64, 1466.19, 1481.53
04/02/12, 1470.34, 1516.63, 1465.99, 1504.58
03/30/12, 1484.46, 1486.98, 1460.17, 1472.45
03/29/12, 1443.86, 1470.62, 1429.85, 1470.47
03/28/12, 1484.02, 1484.02, 1438.45, 1455.61
03/27/12, 1502.71, 1515.95, 1486.66, 1487.54
03/26/12, 1494.85, 1502.30, 1482.67, 1500.55
03/23/12, 1459.25, 1485.49, 1451.67, 1482.59
03/22/12, 1509.12, 1509.12, 1448.94, 1460.64
03/21/12, 1523.90, 1524.08, 1501.39, 1510.42
03/20/12, 1530.09, 1530.81, 1505.77, 1528.93
03/19/12, 1544.05, 1575.83, 1540.24, 1562.23
03/16/12, 1539.49, 1547.48, 1534.14, 1542.96
03/15/12, 1514.19, 1533.68, 1504.64, 1531.22
03/14/12, 1502.59, 1521.10, 1490.23, 1507.24
03/13/12, 1462.50, 1504.84, 1459.26, 1504.61
03/12/12, 1462.28, 1476.15, 1446.45, 1450.88
03/09/12, 1455.13, 1482.67, 1451.94, 1469.55
03/08/12, 1448.26, 1463.68, 1443.99, 1458.45
03/07/12, 1432.92, 1437.39, 1414.88, 1433.58
03/06/12, 1451.56, 1451.56, 1420.69, 1428.87
03/05/12, 1523.57, 1524.71, 1483.91, 1488.39
03/02/12, 1542.21, 1549.64, 1525.87, 1533.23
03/01/12, 1524.32, 1552.77, 1524.32, 1541.74
02/29/12, 1549.34, 1563.26, 1516.88, 1518.69
02/28/12, 1541.57, 1553.27, 1532.09, 1548.60
02/27/12, 1537.48, 1542.27, 1515.63, 1539.11
02/24/12, 1538.37, 1556.98, 1537.83, 1546.10
02/23/12, 1521.66, 1533.72, 1507.08, 1532.15
02/22/12, 1536.89, 1540.28, 1519.74, 1521.66
02/21/12, 1541.88, 1563.49, 1541.07, 1545.93
02/17/12, 1549.14, 1550.13, 1523.56, 1529.46
02/16/12, 1495.37, 1539.84, 1493.68, 1539.78
02/15/12, 1540.83, 1542.24, 1504.50, 1511.07
02/14/12, 1559.71, 1559.71, 1522.53, 1539.68
02/13/12, 1553.07, 1581.35, 1553.07, 1572.94
02/10/12, 1574.78, 1574.78, 1544.83, 1553.07
02/09/12, 1605.11, 1606.23, 1583.38, 1601.94
02/08/12, 1614.99, 1626.85, 1598.47, 1604.74
02/07/12, 1609.30, 1614.78, 1586.35, 1606.22
02/06/12, 1608.87, 1615.09, 1599.02, 1610.48
02/03/12, 1602.24, 1631.20, 1602.24, 1624.76
02/02/12, 1584.83, 1605.57, 1577.97, 1586.36
02/01/12, 1541.57, 1593.79, 1541.57, 1580.67
01/31/12, 1553.30, 1565.24, 1521.28, 1541.57
01/30/12, 1530.55, 1546.56, 1516.31, 1538.50
01/27/12, 1540.94, 1563.62, 1540.02, 1558.61
01/26/12, 1586.82, 1594.84, 1544.54, 1555.90
01/25/12, 1525.79, 1572.58, 1517.00, 1569.04
01/24/12, 1514.04, 1536.73, 1498.77, 1535.88
01/23/12, 1521.88, 1542.63, 1519.27, 1529.80
01/20/12, 1514.26, 1522.06, 1508.37, 1515.79
01/19/12, 1507.12, 1524.82, 1505.87, 1517.99
01/18/12, 1470.29, 1503.07, 1464.99, 1502.52
01/17/12, 1468.18, 1480.42, 1461.31, 1467.31
01/13/12, 1453.50, 1453.50, 1416.15, 1437.68
01/12/12, 1449.75, 1470.67, 1442.88, 1469.40
01/11/12, 1431.08, 1454.86, 1427.33, 1449.75
01/10/12, 1423.11, 1439.93, 1423.11, 1432.71
01/09/12, 1395.87, 1404.29, 1383.62, 1389.05
01/06/12, 1397.96, 1400.08, 1376.89, 1386.82
01/05/12, 1410.12, 1410.12, 1374.55, 1398.19
01/04/12, 1392.98, 1418.24, 1385.17, 1410.12
01/03/12, 1371.35, 1408.58, 1371.35, 1400.36
12/30/11, 1316.66, 1330.98, 1316.55, 1326.82
12/29/11, 1302.41, 1320.43, 1301.79, 1318.59
12/28/11, 1336.43, 1336.83, 1298.93, 1300.78
12/27/11, 1341.40, 1349.15, 1337.71, 1340.43
12/23/11, 1341.46, 1344.79, 1330.36, 1344.22
12/22/11, 1319.59, 1344.17, 1319.59, 1337.62
12/21/11, 1311.43, 1317.92, 1289.54, 1313.97
12/20/11, 1276.64, 1317.57, 1276.64, 1314.42
12/19/11, 1295.70, 1295.95, 1243.55, 1246.29
12/16/11, 1287.21, 1310.02, 1284.03, 1294.03
12/15/11, 1293.68, 1300.37, 1270.18, 1275.69
12/14/11, 1284.80, 1297.34, 1264.29, 1275.20
12/13/11, 1342.23, 1355.06, 1287.46, 1299.01
12/12/11, 1359.01, 1359.01, 1315.96, 1331.42
12/09/11, 1355.20, 1391.59, 1352.85, 1387.24
12/08/11, 1394.59, 1394.63, 1343.00, 1347.87
12/07/11, 1412.00, 1418.44, 1395.36, 1411.99
12/06/11, 1418.92, 1436.26, 1403.19, 1422.77
12/05/11, 1425.81, 1445.93, 1416.05, 1428.17
12/02/11, 1407.14, 1422.16, 1392.85, 1397.32
12/01/11, 1389.00, 1409.72, 1376.89, 1389.23
11/30/11, 1344.94, 1392.59, 1344.94, 1392.07
11/29/11, 1282.12, 1299.29, 1272.05, 1278.96
11/28/11, 1289.85, 1310.43, 1276.65, 1289.43
11/25/11, 1232.93, 1249.79, 1226.56, 1227.57
11/23/11, 1284.30, 1284.30, 1235.84, 1236.43
11/22/11, 1313.54, 1323.14, 1287.06, 1302.50
11/21/11, 1335.23, 1335.23, 1295.31, 1319.91
11/18/11, 1375.28, 1389.79, 1359.97, 1369.62
11/17/11, 1429.96, 1439.22, 1364.08, 1375.28
11/16/11, 1468.94, 1468.94, 1428.40, 1429.96
11/15/11, 1454.88, 1478.94, 1436.70, 1468.94
11/14/11, 1466.98, 1466.98, 1438.85, 1454.88
11/11/11, 1419.76, 1478.37, 1419.76, 1466.98
11/10/11, 1407.05, 1438.14, 1401.51, 1419.64
11/09/11, 1503.32, 1503.32, 1404.06, 1407.05
11/08/11, 1488.96, 1506.78, 1471.73, 1503.32
11/07/11, 1484.89, 1501.89, 1460.41, 1488.96
11/04/11, 1471.30, 1494.78, 1440.47, 1484.89
11/03/11, 1436.82, 1477.54, 1425.24, 1471.30
11/02/11, 1390.10, 1444.50, 1390.10, 1436.82
11/01/11, 1442.23, 1442.23, 1360.58, 1390.10
10/31/11, 1533.39, 1533.39, 1442.23, 1442.23
10/28/11, 1506.22, 1537.52, 1479.02, 1533.39
10/27/11, 1379.93, 1524.16, 1379.93, 1506.22
10/26/11, 1342.44, 1385.23, 1334.67, 1379.93
10/25/11, 1395.25, 1395.25, 1339.80, 1342.44
10/24/11, 1316.12, 1398.14, 1316.12, 1395.25
10/21/11, 1273.35, 1320.76, 1273.35, 1316.12
10/20/11, 1269.73, 1280.11, 1239.37, 1273.35
10/19/11, 1323.97, 1323.97, 1265.78, 1269.73
10/18/11, 1287.35, 1330.89, 1252.59, 1323.97
10/17/11, 1362.91, 1362.91, 1284.74, 1287.35
10/14/11, 1333.07, 1366.91, 1333.07, 1362.91
10/13/11, 1342.02, 1342.02, 1294.94, 1333.07
10/12/11, 1305.37, 1363.70, 1305.37, 1342.02
10/11/11, 1299.27, 1309.41, 1274.77, 1305.37
10/10/11, 1229.13, 1299.73, 1229.13, 1299.27
10/07/11, 1258.42, 1274.98, 1217.89, 1229.13
10/06/11, 1205.11, 1258.82, 1205.11, 1258.42
10/05/11, 1157.42, 1207.49, 1149.20, 1205.11
10/04/11, 1120.37, 1158.37, 1080.67, 1157.42
10/03/11, 1182.19, 1188.38, 1120.11, 1120.37
09/30/11, 1233.19, 1233.19, 1180.65, 1182.19
09/29/11, 1224.64, 1260.75, 1204.10, 1233.19
09/28/11, 1284.60, 1288.48, 1221.07, 1224.64
09/27/11, 1246.07, 1319.37, 1246.07, 1284.60
09/26/11, 1246.07, 1246.07, 1246.07, 1246.07
09/23/11, 1202.05, 1228.49, 1190.31, 1214.97
09/22/11, 1310.80, 1310.80, 1185.24, 1202.05
09/21/11, 1385.27, 1385.27, 1310.13, 1310.80
09/20/11, 1416.38, 1427.99, 1384.41, 1385.27
09/19/11, 1452.31, 1452.31, 1385.99, 1416.38
09/16/11, 1465.37, 1471.62, 1440.49, 1452.31
09/15/11, 1428.36, 1471.35, 1428.36, 1465.37
09/14/11, 1413.67, 1447.20, 1383.14, 1428.36
09/13/11, 1391.40, 1423.35, 1382.24, 1413.67
09/12/11, 1391.40, 1391.40, 1391.40, 1391.40
09/09/11, 1402.35, 1402.35, 1402.35, 1402.35
09/08/11, 1489.15, 1490.98, 1455.28, 1463.16
09/07/11, 1416.22, 1490.98, 1416.22, 1489.15
09/06/11, 1449.90, 1449.90, 1377.17, 1416.22
09/02/11, 1511.23, 1511.23, 1437.24, 1449.90
09/01/11, 1532.97, 1543.99, 1510.17, 1511.23
08/31/11, 1514.22, 1554.98, 1514.22, 1532.97
08/30/11, 1503.99, 1522.67, 1478.35, 1514.22
08/29/11, 1440.79, 1504.58, 1440.79, 1503.99
08/26/11, 1398.45, 1441.06, 1363.95, 1440.79
08/25/11, 1431.25, 1447.56, 1390.80, 1398.45
08/24/11, 1420.38, 1437.24, 1397.23, 1431.25
08/23/11, 1362.83, 1420.38, 1361.56, 1420.38
08/22/11, 1368.88, 1411.37, 1359.79, 1362.83
08/19/11, 1399.33, 1427.19, 1367.74, 1368.88
08/18/11, 1500.98, 1500.98, 1387.16, 1399.33
08/17/11, 1495.24, 1524.98, 1486.45, 1500.98
08/16/11, 1531.19, 1531.19, 1485.45, 1495.24
08/15/11, 1491.78, 1534.69, 1491.78, 1531.19
08/12/11, 1468.06, 1504.71, 1468.06, 1491.78
08/11/11, 1387.84, 1483.75, 1387.84, 1468.06
08/10/11, 1466.15, 1466.15, 1382.50, 1387.84
08/09/11, 1368.87, 1466.69, 1362.84, 1466.16
08/08/11, 1541.60, 1541.60, 1367.50, 1368.87
08/05/11, 1561.47, 1603.30, 1484.48, 1541.60
08/04/11, 1700.63, 1700.63, 1561.47, 1561.47
08/03/11, 1714.97, 1720.88, 1655.84, 1700.63
08/02/11, 1779.40, 1779.40, 1714.91, 1714.97
08/01/11, 1795.18, 1826.53, 1765.83, 1779.40
07/29/11, 1798.03, 1806.89, 1765.64, 1795.18
07/28/11, 1809.61, 1826.39, 1795.71, 1798.03
07/27/11, 1854.35, 1854.35, 1806.28, 1809.61
